unique_id,sample_year,stream_name,site_id,sample_hitch,compartment,resource,taxon_code,length_mm,d13C,d15N,CN
2016-LR08-LMB-36,2016,Laramie,LR08,H3,fish,fish,LMB,68,-27.6775238,13.016167,3.730567753
2016-LR08-LMB-37,2016,Laramie,LR08,H3,fish,fish,LMB,64,-27.7009217,12.775927,3.717709674
2016-LR08-LMB-38,2016,Laramie,LR08,H3,fish,fish,LMB,61,-27.4415102,12.825977,3.753728725
2016-LR08-LMB-39,2016,Laramie,LR08,H3,fish,fish,LMB,52,-27.3977663,12.60876,3.612786538
2016-LR08-LMB-40,2016,Laramie,LR08,H3,fish,fish,LMB,51,-27.8179112,12.523675,3.607282278
2016-LR08-LMB-13,2016,Laramie,LR08,H3,fish,fish,LMB,116,-27.6065496,15.0241732,3.302967297
2017-LR08-LMB-79,2017,Laramie,LR08,H3,fish,fish,LMB,61,-26.7727572,12.9020657,3.379385184
2017-LR08-LMB-85,2017,Laramie,LR08,H3,fish,fish,LMB,72,-26.9844746,12.7776813,3.59968843
2017-LR08-LMB-83,2017,Laramie,LR08,H3,fish,fish,LMB,55,-27.7851878,13.898144,3.419469769
2017-LR08-LMB-69,2017,Laramie,LR08,H3,fish,fish,LMB,90,-27.1971954,12.9762951,3.368124389
2017-LR08-LMB-72,2017,Laramie,LR08,H3,fish,fish,LMB,81,-26.5670602,12.5419528,3.325984374
2017-LR08-LMB-66,2017,Laramie,LR08,H3,fish,fish,LMB,68,-26.5961588,12.6111667,3.336815553
2017-LR08-LMB-70,2017,Laramie,LR08,H3,fish,fish,LMB,65,-27.6918716,13.1488283,3.514952999
2017-LR08-LMB-71,2017,Laramie,LR08,H3,fish,fish,LMB,70,-27.0185902,12.4807637,3.460030655
2017-LR08-LMB-77,2017,Laramie,LR08,H3,fish,fish,LMB,73,-27.4179434,12.7636379,3.69646782
2017-LR08-LMB-75,2017,Laramie,LR08,H3,fish,fish,LMB,75,-26.5670602,12.5299156,3.426529589
2016-LR08-LND-58,2016,Laramie,LR08,H3,fish,fish,LND,55,-27.71652047,11.2539022,4.263420912
2016-LR08-LND-59,2016,Laramie,LR08,H3,fish,fish,LND,70,-27.6706897,11.1487552,4.091285086
2016-LR08-LND-60,2016,Laramie,LR08,H3,fish,fish,LND,68,-27.69409264,9.2941624,4.114228519
2016-LR08-LND-61,2016,Laramie,LR08,H3,fish,fish,LND,78,-28.3,9.4,3.6
2016-LR08-LND-62,2016,Laramie,LR08,H3,fish,fish,LND,85,-28.1,9.8,3.6
2016-LR08-LND-63,2016,Laramie,LR08,H3,fish,fish,LND,63,-29.1,11.1,3.7
2016-LR08-LNS-16,2016,Laramie,LR08,H3,fish,fish,LNS,146,-27.998907,11.8872519,3.460140557
2016-LR08-LNS-17,2016,Laramie,LR08,H3,fish,fish,LNS,346,-29.000292,13.4223257,3.613854703
2017-LR08-LNS-13,2017,Laramie,LR08,H3,fish,fish,LNS,345,-28.868416,13.64654,3.486944
2017-LR08-LNS-13,2017,Laramie,LR08,H3,fish,fish,LNS,264,-29.0165314,13.436686,3.984
2017-LR08-LNS-13,2017,Laramie,LR08,H3,fish,fish,LNS,123,-28.31656,12.631561,3.81346
2017-LR08-H2-photo-macrophtye,2017,Laramie,LR08,H2,baseline,photo,macrophtye,NA,-29.59171728,6.3566736,9.319735541
B-2016-LR08-H2-6,2016,Laramie,LR08,H2,invert,invert,Oligoneuriidae,NA,-27.87982511,8.9126751,8.9126751
B-2016-LR08-H2-6,2016,Laramie,LR08,H2,invert,invert,Oligoneuriidae,NA,-28.08833303,9.010272,7.1
B-2016-LR08-H2-6,2016,Laramie,LR08,H2,invert,invert,Oligoneuriidae,NA,-28.12446354,8.636828,7.2
B-2016-LR08-H1-11,2016,Laramie,LR08,H1,invert,invert,Perlidae,NA,-28.20104587,9.9690623,5.254372094
B-2016-LR08-H2-13,2016,Laramie,LR08,H2,invert,invert,Perlidae,NA,-27.27137401,10.342101,4.549977481
B-2016-LR08-H2-13,2016,Laramie,LR08,H2,invert,invert,Perlidae,NA,-27.13454351,11.47362,4.5
B-2016-LR08-H2-13,2016,Laramie,LR08,H2,invert,invert,Perlidae,NA,-27.21920736,11.896252,4.3
2016-LR08-RDH-22,2016,Laramie,LR08,H3,fish,fish,RDH,210,-27.990815,12.4886726,3.555621152
2016-LR08-RDH-23,2016,Laramie,LR08,H3,fish,fish,RDH,125,-27.298949,12.7278399,3.495017605
2016-LR08-RDH-24,2016,Laramie,LR08,H3,fish,fish,RDH,186,-27.733894,12.4746628,3.373604397
2016-LR08-RDH-25,2016,Laramie,LR08,H3,fish,fish,RDH,282,-27.398076,12.3065452,3.378995115
2016-LR08-RDH-26,2016,Laramie,LR08,H3,fish,fish,RDH,122,-27.750078,12.4266292,3.520402966
2016-LR08-RDH-27,2016,Laramie,LR08,H3,fish,fish,RDH,241,-27.53564,12.4186236,3.313505609
2016-LR08-RDH-28,2016,Laramie,LR08,H3,fish,fish,RDH,71,-27.618583,12.5530181,3.545148863
2016-LR08-RDH-29,2016,Laramie,LR08,H3,fish,fish,RDH,65,-28.278081,11.7031231,3.503933321
2016-LR08-RDH-30,2016,Laramie,LR08,H3,fish,fish,RDH,79,-27.8947225,12.2585116,3.841082801
2016-LR08-RDH-31,2016,Laramie,LR08,H3,fish,fish,RDH,70,-27.2706038,11.550703,3.853539335
2016-LR08-RDH-67,2016,Laramie,LR08,H3,fish,fish,RDH,301,-28.09159,12.4966396,3.872776745
2016-LR08-RDH-68,2016,Laramie,LR08,H3,fish,fish,RDH,415,-28.2458752,12.8010652,3.538826821
2016-LR08-RDH-69,2016,Laramie,LR08,H3,fish,fish,RDH,432,-28.257976,12.322396,3.353760338
2017-LR08-RDH-01,2017,Laramie,LR08,H3,fish,fish,RDH,195,-27.2955089,11.749234,3.243218574
2017-LR08-RDH-02,2017,Laramie,LR08,H3,fish,fish,RDH,236,-28.115205,12.537654,3.321743455
2017-LR08-RDH-03,2017,Laramie,LR08,H3,fish,fish,RDH,215,-28.4904392,12.28516,3.373072793
2017-LR08-RDH-04,2017,Laramie,LR08,H3,fish,fish,RDH,192,-28.1262413,11.992746,3.478545427
2017-LR08-RDH-05,2017,Laramie,LR08,H3,fish,fish,RDH,142,-29.0332245,12.640448,3.828586415
2017-LR08-RDH-06,2017,Laramie,LR08,H3,fish,fish,RDH,176,-28.1101885,11.819094,3.402836124
2017-LR08-RDH-07,2017,Laramie,LR08,H3,fish,fish,RDH,220,-28.636921,12.971784,3.322388971
2017-LR08-RDH-08,2017,Laramie,LR08,H3,fish,fish,RDH,150,-28.0359443,12.622484,3.379181949
2017-LR08-RDH-09,2017,Laramie,LR08,H3,fish,fish,RDH,261,-28.0399575,13.075576,3.272404132
2017-LR08-RDH-10,2017,Laramie,LR08,H3,fish,fish,RDH,138,-28.3610135,12.630468,3.448665953
2017-LR08-RDH-124,2017,Laramie,LR08,H3,fish,fish,RDH,291,-27.7961556,12.587554,3.214801562
2016-LR08-RSH-18,2016,Laramie,LR08,H3,fish,fish,RSH,54,-28.14254,11.6460832,3.747885865
2016-LR08-RSH-19,2016,Laramie,LR08,H3,fish,fish,RSH,56,-27.9520632,11.7961882,4.390478328
2016-LR08-RSH-76,2016,Laramie,LR08,H3,fish,fish,RSH,51,-25.64076446,11.9042638,4.213854751
2016-LR08-RSH-77,2016,Laramie,LR08,H3,fish,fish,RSH,41,-26.7213825,11.5330041,3.691107166
2016-LR08-RSH-61,2016,Laramie,LR08,H3,fish,fish,RSH,53,-27.5309196,11.8857856,3.969399928
2016-LR08-RSH-62,2016,Laramie,LR08,H3,fish,fish,RSH,72,-27.617642,11.3540422,3.923931272
2016-LR08-RSH-63,2016,Laramie,LR08,H3,fish,fish,RSH,66,-25.5624742,11.1697846,4.385067854
2016-LR08-RSH-64,2016,Laramie,LR08,H3,fish,fish,RSH,66,-26.9531064,11.861752,3.780129801
2016-LR08-RSH-74,2016,Laramie,LR08,H3,fish,fish,RSH,66,-25.68728992,11.2989652,4.128724761
2016-LR08-RSH-75,2017,Laramie,LR08,H3,fish,fish,RSH,62,-25.56930006,12.0089578,4.064853845
2017-LR08-RSH-90,2017,Laramie,LR08,H3,fish,fish,RSH,62,-27.2132736,12.0600292,3.97367665
2017-LR08-RSH-89,2017,Laramie,LR08,H3,fish,fish,RSH,66,-27.6657832,12.75461,3.714548793
2017-LR08-RSH-92,2017,Laramie,LR08,H3,fish,fish,RSH,80,-28.545765,12.4025219,3.437398943
2017-LR08-RSH-93,2017,Laramie,LR08,H3,fish,fish,RSH,64,-28.636071,12.8589324,3.815162492
2017-LR08-RSH-95,2017,Laramie,LR08,H3,fish,fish,RSH,65,-27.5433684,12.4717358,3.731685466
2017-LR08-RSH-96,2017,Laramie,LR08,H3,fish,fish,RSH,55,-28.2076192,12.2219639,3.632685831
2017-LR08-RSH-91,2017,Laramie,LR08,H3,fish,fish,RSH,71,-25.71824,11.7814,3.948
2017-LR08-RSH-94,2017,Laramie,LR08,H3,fish,fish,RSH,58,-26.0389169,12.02384,3.58464
2016-LR08-SDS-78,2016,Laramie,LR08,H3,fish,fish,SDS,61,-26.24035232,11.5520174,4.057708251
2016-LR08-SDS-79,2016,Laramie,LR08,H3,fish,fish,SDS,56,-27.20477914,11.8542288,4.248325349
2016-LR08-SDS-80,2016,Laramie,LR08,H3,fish,fish,SDS,60,-27.260512,12.0013317,3.971792491
2017-LR08-SDS-152,2017,Laramie,LR08,H3,fish,fish,SDS,70,-26.9744529,12.676376,3.519991029
2017-LR08-SDS-153,2017,Laramie,LR08,H3,fish,fish,SDS,64,-26.80664783,12.196338,4.301784487
2017-LR08-SDS-154,2017,Laramie,LR08,H3,fish,fish,SDS,56,-28.0820961,12.29514,3.879223476
2017-LR08-SDS-155,2017,Laramie,LR08,H3,fish,fish,SDS,57,-26.9483671,12.831066,3.488072069
PP-16-H2-LR08-SES-WATER--NA,2016,Laramie,LR08,H2,baseline,detritus,Seston,NA,-22.888847,5.5121822,9.397952691
PP-16-H2-LR08-SES-WATER--NA,2016,Laramie,LR08,H2,baseline,detritus,Seston,NA,-22.3302064,5.7140226,10.37268518
PP-16--LR08-SES-WATER--NA,2016,Laramie,LR08,H3,baseline,detritus,Seston,NA,-23.644933,5.2908204,7.485790516
PP-17-H2-LR08-SES-WATER-124-A,2017,Laramie,LR08,H2,baseline,detritus,Seston,NA,-21.8658104,5.7046378,11.99710743
PP-17-H2-LR08-SES-WATER-125-A,2017,Laramie,LR08,H2,baseline,detritus,Seston,NA,-23.35498489,5.3448894,8.024775002
PP-17-H3-LR08-SES-WATER-171-A,2017,Laramie,LR08,H3,baseline,detritus,Seston,NA,-24.896146,6.03684948,7.325234731
B-2016-LR08-H2-10,2016,Laramie,LR08,H2,invert,invert,Simulidae,NA,-26.64629322,8.9737788,4.467080702
B-2016-LR08-H2-10,2016,Laramie,LR08,H2,invert,invert,Simulidae,NA,-26.64295078,8.826252,4.5
B-2016-LR08-H2-10,2016,Laramie,LR08,H2,invert,invert,Simulidae,NA,-26.61979026,8.91627727,4.4
B-2016-LR08-H3-15,2016,Laramie,LR08,H3,invert,invert,Simulidae,NA,-27.21305288,8.60012,4.240394361
2016-LR08-SMB-01,2016,Laramie,LR08,H3,fish,fish,SMB,99,-27.2200152,10.6307129,3.487450739
2016-LR08-SMB-07,2016,Laramie,LR08,H3,fish,fish,SMB,78,-26.9,10.8,3.6
2016-LR08-SMB-09,2016,Laramie,LR08,H3,fish,fish,SMB,88,-27.4,11,3.7
2016-LR08-SMB-10,2016,Laramie,LR08,H3,fish,fish,SMB,69,-27.8,11.5,3.5
2016-LR08-SMB-11,2016,Laramie,LR08,H3,fish,fish,SMB,78,-27.98,11.03,3.6
2016-LR08-SMB-12,2016,Laramie,LR08,H3,fish,fish,SMB,89,-28.35,10.9,3.5
2016-LR08-SMB-02,2016,Laramie,LR08,H3,fish,fish,SMB,152,-26.74,13.2,3.5
2016-LR08-SMB-03,2016,Laramie,LR08,H3,fish,fish,SMB,183,-26.33,13.6,3.6
2016-LR08-SMB-04,2016,Laramie,LR08,H3,fish,fish,SMB,265,-26.99,14.1,3.7
2016-LR08-SMB-05,2016,Laramie,LR08,H3,fish,fish,SMB,284,-27.3,13.9,3.7
2016-LR08-SMB-06,2016,Laramie,LR08,H3,fish,fish,SMB,330,-27.42,15.8,3.7
2016-LR08-SMB-13,2016,Laramie,LR08,H3,fish,fish,SMB,341,-26.7,15.4,3.5
2016-LR08-SMB-14,2016,Laramie,LR08,H3,fish,fish,SMB,329,-27.1,16.23,3.5
2017-LR08-SMB-22,2016,Laramie,LR08,H3,fish,fish,SMB,169,-27.16609,13.3243708,3.266500448
2017-LR08-WHS-147,2017,Laramie,LR08,H3,fish,fish,SMB,116,-26.26925431,13.5159629,4.029588186
2017-LR08-SMB-16,2017,Laramie,LR08,H3,fish,fish,SMB,70,-26.8189136,12.2309918,3.328591736
2017-LR08-SMB-19,2017,Laramie,LR08,H3,fish,fish,SMB,195,-26.6764308,13.5310094,3.271251057
2017-LR08-SMB-21,2017,Laramie,LR08,H3,fish,fish,SMB,179,-26.8931652,13.3023026,3.258869462
2017-LR08-SMB-23,2017,Laramie,LR08,H3,fish,fish,SMB,155,-27.221277,13.6814744,3.297877821
2017-LR08-SMB-33,2017,Laramie,LR08,H3,fish,fish,SMB,81,-27.3246272,12.6292225,3.288724129
2017-LR08-SMB-36,2017,Laramie,LR08,H3,fish,fish,SMB,82,-27.040665,12.4667203,3.306168734
2017-LR08-SMB-40,2017,Laramie,LR08,H3,fish,fish,SMB,85,-27.0035392,12.6823868,3.312458765
2017-LR08-SMB-51,2017,Laramie,LR08,H3,fish,fish,SMB,80,-27.4781474,12.4015188,3.539812907
2017-LR08-SMB-59,2017,Laramie,LR08,H3,fish,fish,SMB,82,-27.5032324,12.4566893,3.480360208
2017-LR08-SMB-64,2017,Laramie,LR08,H3,fish,fish,SMB,189,-26.7868048,13.6032326,3.271413368
2017-LR08-SMB-17,2017,Laramie,LR08,H3,fish,fish,SMB,89,-27.4430284,12.7566162,3.325441055
2017-LR08-SMB-210,2017,Laramie,LR08,H3,fish,fish,SMB,307,-26.981651,16.623,3.7815
2017-LR08-SMB-200,2017,Laramie,LR08,H3,fish,fish,SMB,282,-27.3498494,15.866541,3.6498
2017-LR08-SMB-160,2017,Laramie,LR08,H3,fish,fish,SMB,233,-27.1616856,14.1654,3.554
2017-LR08-SMB-12,2017,Laramie,LR08,H3,fish,fish,SMB,232,-26.3165854,14.34565,3.61851
2017-LR08-SMB-20,2017,Laramie,LR08,H3,fish,fish,SMB,157,-27.661561,10.654654,3.98411
2017-LR08-SMB-47,2017,Laramie,LR08,H3,fish,fish,SMB,71,-26.845,11.123165,3.324651
2017-LR08-SMB-48,2017,Laramie,LR08,H3,fish,fish,SMB,70,-28.61616,10.704841,3.8165
2017-LR08-SMB-49,2017,Laramie,LR08,H3,fish,fish,SMB,77,-27.991561,10.931648,3.16864
2017-LR08-LMB-22,2017,Laramie,LR08,H3,fish,fish,SMB,380,-26.751244,15.81651,3.98916
2017-LR08-LMB-18,2017,Laramie,LR08,H3,fish,fish,SMB,295,-26.0328991,16.226158,4.101
2017-LR08-LMB-17,2017,Laramie,LR08,H3,fish,fish,SMB,275,-27.51654,14.716584,3.824
2017-LR08-LMB-13,2017,Laramie,LR08,H3,fish,fish,SMB,248,-26.98146,14.91669864,3.715
2017-LR08-WHS-173,2017,Laramie,LR08,H3,fish,fish,SMB,54,-26.130456,10.68484,3.91586
2017-LR08-STC-121,2017,Laramie,LR08,H3,fish,fish,STC,195,-27.3045386,13.549626,3.281423422
2017-LR08-STC-122,2017,Laramie,LR08,H3,fish,fish,STC,91,-29.03808736,12.081568,5.549619721
2017-LR08-STC-123,2017,Laramie,LR08,H3,fish,fish,STC,70,-26.66111916,12.628472,4.331272945
2016-LR08-WHS-07,2016,Laramie,LR08,H3,fish,fish,WHS,225,-27.5447435,12.1614437,3.355619003
2016-LR08-WHS-11,2016,Laramie,LR08,H3,fish,fish,WHS,213,-27.466858,12.2615137,3.336741846
2016-LR08-WHS-08,2016,Laramie,LR08,H3,fish,fish,WHS,252,-27.545755,12.1484346,3.230108769
2016-LR08-WHS-12,2016,Laramie,LR08,H3,fish,fish,WHS,234,-27.4476395,12.1424304,3.229063322
2016-LR08-WHS-09,2016,Laramie,LR08,H3,fish,fish,WHS,236,-27.6620775,12.010338,3.935012018
2016-LR08-WHS-65,2016,Laramie,LR08,H3,fish,fish,WHS,324,-27.5167904,12.569721,3.275584178
2016-LR08-WHS-66,2016,Laramie,LR08,H3,fish,fish,WHS,334,-27.8067091,11.383536,3.282817491
2016-LR08-WHS-68,2016,Laramie,LR08,H3,fish,fish,WHS,58,-26.7024338,8.694646,3.408738411
2016-LR08-WHS-69,2016,Laramie,LR08,H3,fish,fish,WHS,58,-26.7348146,8.9272965,3.442675736
2016-LR08-WHS-71,2016,Laramie,LR08,H3,fish,fish,WHS,57,-26.2261856,9.6508248,3.346908825
2016-LR07-WHS-33,2016,Laramie,LR08,H3,fish,fish,WHS,39,-25.9891176,8.8648828,3.431782071
2016-LR08-WHS-70,2016,Laramie,LR08,H3,fish,fish,WHS,59,-26.7295768,9.3404528,3.314568624
2016-LR08-WHS-72,2016,Laramie,LR08,H3,fish,fish,WHS,56,-28.9,8.7,3.4
2016-LR08-WHS-73,2016,Laramie,LR08,H3,fish,fish,WHS,59,-28.5,8.9,3.5
2016-LR08-WHS-74,2016,Laramie,LR08,H3,fish,fish,WHS,53,-28.6,9.4,3.6
2016-LR08-WHS-75,2016,Laramie,LR08,H3,fish,fish,WHS,55,-29.1,9.8,3.4
2016-LR08-WHS-76,2016,Laramie,LR08,H3,fish,fish,WHS,54,-28.1,8.6,3.5
2017-LR08-WHS-67,2017,Laramie,LR08,H3,fish,fish,WHS,55,-26.5921367,8.9892035,3.419599867
2017-LR08-WHS-146,2017,Laramie,LR08,H3,fish,fish,WHS,301,-27.447042,13.0114036,3.430592441
2017-LR08-WHS-148,2017,Laramie,LR08,H3,fish,fish,WHS,291,-27.682841,12.0143222,3.403546893
2017-LR08-WHS-149,2017,Laramie,LR08,H3,fish,fish,WHS,327,-28.0551024,12.9642579,3.523811283
2017-LR08-WHS-150,2017,Laramie,LR08,H3,fish,fish,WHS,284,-27.542365,12.4697296,3.404523308
2017-LR08-WHS-151,2017,Laramie,LR08,H3,fish,fish,WHS,315,-27.5032324,12.1146322,3.38431741
2017-LR08-WHS-161,2017,Laramie,LR08,H3,fish,fish,WHS,69,-26.9613964,12.5830799,3.453036872
2017-LR08-WHS-162,2017,Laramie,LR08,H3,fish,fish,WHS,71,-27.7169566,12.3623979,3.775200672
2017-LR08-WHS-163,2017,Laramie,LR08,H3,fish,fish,WHS,75,-26.8630632,12.1708058,3.433978435
2017-LR08-WHS-164,2017,Laramie,LR08,H3,fish,fish,WHS,70,-27.4741338,12.7335449,3.787922554
2017-LR08-SMB-37,2017,Laramie,LR08,H3,fish,fish,WHS,70,-26.4081332,9.9268711,3.242243085
2017-LR08-WHS-169,2017,Laramie,LR08,H3,fish,fish,WHS,61,-29.1664,9.16584,3.1684
2017-LR08-WHS-170,2017,Laramie,LR08,H3,fish,fish,WHS,60,-27.18648,9.2334614,3.841351
2017-LR08-WHS-171,2017,Laramie,LR08,H3,fish,fish,WHS,60,-28.18648,9.6476,3.1378964
2017-LR08-WHS-172,2017,Laramie,LR08,H3,fish,fish,WHS,50,-29.63484,9.9846864,3.378934
2017-LR08-WHS-174,2017,Laramie,LR08,H3,fish,fish,WHS,53,-28.16846,10.698769,3.1464
2017-LR08-WHS-175,2017,Laramie,LR08,H3,fish,fish,WHS,52,-27.416846,10.687468,3.4669848
2016-LR08-YEP-51,2016,Laramie,LR08,H3,fish,fish,YEP,71,-27.1597181,12.48864,3.442563307
2016-LR08-YEP-52,2016,Laramie,LR08,H3,fish,fish,YEP,65,-27.1393721,12.721873,3.468488755
2016-LR08-YEP-53,2016,Laramie,LR08,H3,fish,fish,YEP,49,-28.6593192,12.0410026,3.620327828
2016-LR08-YEP-50,2016,Laramie,LR08,H3,fish,fish,YEP,71,-28.8,12,3.3
2017-LR08-YEP-111,2017,Laramie,LR08,H3,fish,fish,YEP,71,-27.6928157,12.756216,3.294677988
2017-LR08-YEP-112,2017,Laramie,LR08,H3,fish,fish,YEP,75,-28.1362743,13.281164,3.340710092
2017-LR08-YEP-113,2017,Laramie,LR08,H3,fish,fish,YEP,72,-26.7717863,12.50971,3.283640171
2017-LR08-YEP-114,2017,Laramie,LR08,H3,fish,fish,YEP,66,-27.2543736,12.663402,3.310764925
2017-LR08-YEP-115,2017,Laramie,LR08,H3,fish,fish,YEP,72,-27.994809,12.87897,3.283231938
B-2016-MB01-H3-27,2016,MedBow,MB01,H3,invert,invert,Ameletidae,NA,-24.8512809,0.8283153,4.960323681
B-2016-MB01-H3-271,2016,MedBow,MB01,H3,invert,invert,Ameletidae,NA,-24.3458789,1.204882,5.1034982
B-2016-MB01-H2-11,2016,MedBow,MB01,H2,invert,invert,Baetidae,NA,-21.26727372,1.318108,4.271222159
B-2016-MB01-H3-21,2016,MedBow,MB01,H3,invert,invert,Baetidae,NA,-25.03533117,1.6074969,5.035627414
B-2016-MB01-H3-21,2016,MedBow,MB01,H3,invert,invert,Baetidae,NA,-23.70781965,1.3454268,6.212246585
PP-16-H1-MB01-ALG-LITH--NA,2016,MedBow,MB01,H1,baseline,biofilm,Biofilm,NA,-26.2065443,0.077082,16.27276927
PP-16-H2-MB01-ALG-LITH--NA,2016,MedBow,MB01,H2,baseline,biofilm,Biofilm,NA,-26.2974713,0.877281,8.199056873
PP-16-H3-MB01-ALG-LITH--NA,2016,MedBow,MB01,H3,baseline,biofilm,Biofilm,NA,-26.500018,0.6636128,8.334532122
PP-16-H1-MB01-FBOM-EROS--NA,2016,MedBow,MB01,H1,baseline,biofilm,Biofilm,NA,-26.1240048,1.7662308,10.01882349
PP-16-H3-MB02-FBOM--NA,2016,MedBow,MB01,H3,baseline,biofilm,Biofilm,NA,-25.951651,1.633871,12.40559037
PP-16-H3-MB01-ALG-LITH--NA,2016,MedBow,MB01,H3,baseline,biofilm,Biofilm,NA,-25.684516,1.781387,6.509859687
2016-MB01-BKT-13,2016,MedBow,MB01,H3,fish,fish,BKT,207,-22.9525006,7.1527992,3.49205366
2016-MB01-BKT-11,2016,MedBow,MB01,H3,fish,fish,BKT,219,-22.2592121,6.8933688,3.15227077
2016-MB01-BKT-12,2016,MedBow,MB01,H3,fish,fish,BKT,215,-22.3341075,7.0859148,3.245646416
2016-MB01-BKT-02,2016,MedBow,MB01,H3,fish,fish,BKT,179,-22.9231497,7.6372044,3.243430115
2016-MB01-BKT-09,2016,MedBow,MB01,H3,fish,fish,BKT,171,-22.5796294,7.742598,3.30689074
2016-MB01-BKT-10,2016,MedBow,MB01,H3,fish,fish,BKT,162,-22.5810599,6.5761746,3.274000485
2016-MB01-BKT-04,2016,MedBow,MB01,H3,fish,fish,BKT,148,-23.6791884,7.342305,3.322075126
2016-MB01-BKT-05,2016,MedBow,MB01,H3,fish,fish,BKT,108,-24.07941096,6.374508,4.018495977
2016-MB01-BKT-01,2016,MedBow,MB01,H3,fish,fish,BKT,145,-22.7307263,6.591805,3.331893114
2016-MB01-BKT-03,2016,MedBow,MB01,H3,fish,fish,BKT,160,-22.5101321,6.4110765,3.438726761
2016-MB01-BKT-06,2016,MedBow,MB01,H3,fish,fish,BKT,175,-23.3965565,7.2977445,3.677718021
2016-MB01-BKT-07,2016,MedBow,MB01,H3,fish,fish,BKT,105,-23.3267354,6.430048,3.359111925
2016-MB01-BKT-08,2016,MedBow,MB01,H3,fish,fish,BKT,140,-23.0848913,6.9043355,3.370879376
2016-MB01-BNT-01,2016,MedBow,MB01,H3,fish,fish,BNT,175,-25.22,5.89,3.44
2016-MB01-BNT-02,2016,MedBow,MB01,H3,fish,fish,BNT,171,-24.59,6.12,3.98
2016-MB01-BNT-03,2016,MedBow,MB01,H3,fish,fish,BNT,155,-24.18,6.41,3.78
2016-MB01-BNT-04,2016,MedBow,MB01,H3,fish,fish,BNT,134,-24.28,6.78,3.51
2016-MB01-BNT-05,2016,MedBow,MB01,H3,fish,fish,BNT,136,-22.78,6.24,3.58
2016-MB01-BNT-06,2016,MedBow,MB01,H3,fish,fish,BNT,165,-22.46,5.89,3.16
2016-MB01-BNT-07,2016,MedBow,MB01,H3,fish,fish,BNT,208,-24.12,7.6,3.01
B-2016-MB01-H2-24,2016,MedBow,MB01,H2,invert,invert,Brachycentridae,NA,-22.2911279,1.469712,5.099772687
B-2016-MB01-H3-5,2016,MedBow,MB01,H3,invert,invert,Brachycentridae,NA,-25.22721337,0.8724957,7.62324534
2016-MB01-H1-terr-c3c4,2016,MedBow,MB01,H1,baseline,terrC3,c3,NA,-26.97188816,-0.611813,23.77955687
2017-SW01-H2-photo-filimentous,2016,MedBow,MB01,H2,baseline,terrC4,c4,NA,-21.29300528,-0.6733516,13.85223711
B-2016-MB01-H2-15,2016,MedBow,MB01,H2,invert,invert,Chironomidae,NA,-22.6132006,1.0824526,4.722565228
B-2016-MB01-H3-12,2016,MedBow,MB01,H3,invert,invert,Chironomidae,NA,-23.13608902,0.3242571,5.193079634
B-2016-MB01-H3-12,2016,MedBow,MB01,H3,invert,invert,Chironomidae,NA,-21.94172024,0.6877413,4.933471357
B-2016-MB01-H3-18,2016,MedBow,MB01,H3,invert,invert,Elmidae-adult,NA,-22.9892404,0.1692157,4.644012229
B-2016-MB01-H3-181,2016,MedBow,MB01,H3,invert,invert,Elmidae-adult,NA,-22.6848278,0.12973378,4.290472
B-2016-MB01-H2-18,2016,MedBow,MB01,H2,invert,invert,Elmidae-larvae,NA,-22.05267179,0.3427875,4.383733342
B-2016-MB01-H2-181,2016,MedBow,MB01,H2,invert,invert,Elmidae-larvae,NA,-22.392737,0.62830287,4.1387326
PP-16-H3-MB01-SES-WATER--NA,2016,MedBow,MB01,H3,baseline,detritus,FBOM,NA,-24.6347145,1.083075,8.665329384
PP-16-H2-MB01-FBOM-DEP--NA,2016,MedBow,MB01,H2,baseline,detritus,FBOM,NA,-24.2294804,1.8218444,10.87928833
PP-16-H3-MB01-ALG-PHY--NA,2016,MedBow,MB01,H3,baseline,detritus,FBOM,NA,-22.474665,0.314543,8.568813071
PP-16-H3-MB01-ALG-PHY--NA,2016,MedBow,MB01,H3,baseline,detritus,FBOM,NA,-22.944665,0.4631654,6.84646147
PP-16-H3-MB01-ALG-LITH--NA,2016,MedBow,MB01,H3,baseline,detritus,FBOM,NA,-22.4944,1.786546,7.841971479
2016-MB01-H1-photo-filimentous,2016,MedBow,MB01,H1,baseline,photo,filimentous,NA,-28.14433304,-0.247853,17.11934287
B-2016-MB01-H2-27,2016,MedBow,MB01,H2,invert,invert,Heptaganeidae,NA,-25.46458624,1.2836335,4.946793704
B-2016-MB01-H3-23,2016,MedBow,MB01,H3,invert,invert,Heptaganeidae,NA,-25.34273428,1.5823944,4.789340346
B-2016-MB01-H3-23,2016,MedBow,MB01,H3,invert,invert,Heptaganeidae,NA,-25.74999446,1.4849967,4.929664105
B-2016-MB01-H2-22,2016,MedBow,MB01,H2,invert,invert,Hydropyschidae,NA,-22.22957941,2.855232,4.768025507
B-2016-MB01-H2-23,2016,MedBow,MB01,H2,invert,invert,Hydropyschidae,NA,-22.39957047,3.308036,4.829033355
B-2016-MB01-H3-1,2016,MedBow,MB01,H3,invert,invert,Hydropyschidae,NA,-22.76113554,3.2431758,5.238928181
B-2016-MB01-H3-1,2016,MedBow,MB01,H3,invert,invert,Hydropyschidae,NA,-22.83455985,3.0925608,5.558029354
